# id:3-27--3 
0.5,1.3299458490457
-0.07,1.49922701135
-0.85,7.1649705918193
0.21,-0.035091325605702
1,8.4289284685293
0.61,2.7933812332778
0.43,1.2558800365944
-0.82,6.9277774451945
0.27,1.7381989999197
0.02,0.33079592330187
0.29,0.3157813662248
0.98,8.39102449534
0.25,0.49174284060999
0.34,1.1886990678238
0.61,2.3247601349168
-0.93,7.701879566128
0.72,4.060696631205
0.63,3.3687957138403
-0.67,5.4483999974462
0.06,1.6280785870409
-0.63,3.4309582199886
0.2,-0.22108527403446
0.39,1.0110921850452
0.46,1.0220708847364
-0.44,3.2284033117258
-0.37,0.72406262658291
-0.08,0.50965543006639
-0.63,3.8431618363347
-0.62,4.1762219057833
-0.99,11.521228015977
0.79,4.3230412089714
0.09,-0.47579950538048
0.08,-2.15222974198
0.37,0.92561412008625
0.55,2.3176190594315
0.75,6.5074576348963
0.09,0.84130378518049
0.72,3.1431877600387
-0.67,4.9903432025182
0.14,0.21086875429214
0.66,2.1173489792248
-0.25,0.083663954673818
-0.64,6.9662665269223
-0.26,0.63358593408105
-0.16,-1.1104796635476
-0.26,0.16087504710966
-0.17,0.47853196346711
-0.87,8.4768786616758
-0.45,1.0784239523056
0.34,-1.0858312660595
0.93,6.2699674942315
-0.99,9.2463980531042
-0.98,10.011016733946
0.5,1.524808483507
-0.1,0.32020970094592
0.27,-0.50292704085679
-0.6,3.003211485721
0.13,1.3869634895289
0.15,-1.0941136554524
0.53,1.7182109257839
-0.37,2.7722663733744
-0.38,1.1910203358204
-0.9,7.5906753915007
0.39,2.1943237286051
-0.74,5.0301711732265
-0.24,0.25166117128482
0.8,5.8240415228717
0.22,-1.3630531318506
-0.5,1.6138680168852
-0.81,7.7200498478025
0.36,0.64232730027928
0.97,8.524207703644
0.49,2.0340241142155
-0.48,1.8310067117634
-0.03,-0.66943409133109
-0.37,2.6321391723638
-0.69,5.008598803702
0.07,0.15961702801205
-0.99,8.6280078699692
0.08,1.8301868157226
0.17,-0.25614919407778
-0.53,2.6278672943329
-0.38,1.1813371857837
-0.2,1.2410642542652
-0.6,3.8634422164904
-0.47,3.0175775947795
-0.56,3.7361428519824
0.52,3.359521142528
0.59,1.4065702064606
-0.44,2.3885500439518
-0.92,7.7880861423122
-0.84,6.7639841216073
-0.55,3.3010470069762
-0.18,-1.2387585726524
0.69,4.6091296407281
-0.26,-0.047172670527801
0.74,2.9918383756235
0.83,7.0010952750348
-0.11,0.3779815930431
0.48,2.3527693066415
0.61,3.0526056326708
0.05,-0.59583991421353
-0.5,4.8581321151015
0.99,9.1078328161927
-0.4,0.56348074561558
-0.35,0.89754647682644
0.75,4.7857543043969
0.09,-0.94345888447042
-0.97,8.9945102891621
-0.34,0.51425557008955
0.81,5.6115173005919
-0.43,0.99015146934106
-0.4,2.1659737782489
0.91,6.8554159901723
0.02,0.064945272608925
-0.21,0.43868676626011
0.39,1.4183287530274
-0.31,-0.92286932597429
-0.59,4.7336982036112
0.99,6.5110397791922
0.22,0.015956327676569
0.71,4.5569465615451
0.44,2.5552788252921
0.16,0.22327896857619
-0.31,0.11410563182973
0.2,0.85975337100123
0.21,-1.4612282881886
-0.96,9.9755126584938
-0.83,6.4135206701509
0.32,1.3910360275068
0.33,1.0295921595703
0.83,4.9279282332231
0.96,9.0037123852081
-0.39,1.0947792862251
0.19,0.66702844144125
0.39,-0.44490481586387
0.23,0.23461851284304
0.38,1.2264953577164
0.88,5.7375572379474
-0.86,7.3586256813005
-0.65,3.9922057358492
0.08,0.86187638849884
0.12,-1.3282919403289
0.39,2.1094144250049
0.07,0.3764034232555
-0.52,2.7044633092363
-0.19,1.1802833525234
0.12,-0.61187143969835
-0.17,1.8715201470343
0.13,-0.15768320576362
-0.68,4.3655881516579
-0.58,3.0700616192089
0.61,3.3930826395002
-0.79,6.2562603352941
-0.67,5.3755689313902
